"ANALYTE_CHOICELIST_ID"|"DEP_PRIMARY_ANALYTE_NAME"|"SHORT_NAME"|"LONG_NAME"|"EPA_CODE_ID"|"BEGIN_DATE"|"CREATE_USER_NAME"|"CREATE_TS"|"END_DATE"|"MODIFY_USER_NAME"|"MODIFY_TS"
"586"|"1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)"|"Not Reported"|"Not Reported"|"Not Reported"|"23-MAR-2020 00:00:00"|"ADAMS_TL"|"23-MAR-2020 16:33:39"|""|""|""
"587"|"1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)"|"Not Reported"|"Not Reported"|"Not Reported"|"23-MAR-2020 00:00:00"|"ADAMS_TL"|"23-MAR-2020 16:34:00"|""|""|""
"588"|"1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)"|"Not Reported"|"Not Reported"|"Not Reported"|"23-MAR-2020 00:00:00"|"ADAMS_TL"|"23-MAR-2020 16:34:19"|""|""|""
"589"|"Percent Moisture"|"Not Reported"|"Not Reported"|"Not Reported"|"30-MAR-2020 00:00:00"|"ADAMS_TL"|"30-MAR-2020 00:00:00"|"18-MAY-2023 04:00:00"|"ZIMMERMAN_JM"|"18-MAY-2023 15:28:49"
"590"|"Decachlorobiphenyl"|"Not Reported"|"Not Reported"|"Not Reported"|"25-JUN-2020 00:00:00"|"ADAMS_TL"|"25-JUN-2020 00:00:00"|"18-MAY-2023 04:00:00"|"ZIMMERMAN_JM"|"18-MAY-2023 15:27:46"
"591"|"Tetrachloro-m-xylene"|"Not Reported"|"Not Reported"|"Not Reported"|"25-JUN-2020 00:00:00"|"ADAMS_TL"|"25-JUN-2020 00:00:00"|"18-MAY-2023 04:00:00"|"ZIMMERMAN_JM"|"18-MAY-2023 15:30:48"
"592"|"Deltamethrin"|"Not Reported"|"Not Reported"|"Not Reported"|"11-SEP-2020 00:00:00"|"ADAMS_TL"|"11-SEP-2020 09:31:52"|""|""|""
"593"|"Dichlobenil"|"Not Reported"|"Not Reported"|"Not Reported"|"11-SEP-2020 00:00:00"|"ADAMS_TL"|"11-SEP-2020 09:32:23"|""|""|""
"594"|"Esfenvalerate"|"Not Reported"|"Not Reported"|"Not Reported"|"11-SEP-2020 00:00:00"|"ADAMS_TL"|"11-SEP-2020 09:32:45"|""|""|""
"595"|"Fenpropathrin"|"Not Reported"|"Not Reported"|"Not Reported"|"11-SEP-2020 00:00:00"|"ADAMS_TL"|"11-SEP-2020 09:33:43"|""|""|""
"596"|"MGK-264"|"Not Reported"|"Not Reported"|"Not Reported"|"11-SEP-2020 00:00:00"|"ADAMS_TL"|"11-SEP-2020 09:34:19"|""|""|""
"597"|"Piperonyl Butoxide"|"Not Reported"|"Not Reported"|"Not Reported"|"11-SEP-2020 00:00:00"|"ADAMS_TL"|"11-SEP-2020 09:34:45"|""|""|""
"598"|"Tau-Fluvalinate"|"Not Reported"|"Not Reported"|"Not Reported"|"11-SEP-2020 00:00:00"|"ADAMS_TL"|"11-SEP-2020 09:35:14"|""|""|""
"599"|"Tetramethrin"|"Not Reported"|"Not Reported"|"Not Reported"|"11-SEP-2020 00:00:00"|"ADAMS_TL"|"11-SEP-2020 09:35:37"|""|""|""
"600"|"Triclosan Methyl"|"Not Reported"|"Not Reported"|"Not Reported"|"11-SEP-2020 00:00:00"|"ADAMS_TL"|"11-SEP-2020 09:36:02"|""|""|""
"601"|"Azoxystrobin"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 20:46:28"|""|""|""
"602"|"Carfentrazone Ethyl"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 20:46:50"|""|""|""
"603"|"Difenoconazole"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 20:47:24"|""|""|""
"604"|"Fenbuconazole"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 20:47:46"|""|""|""
"605"|"Fluazifop-P-butyl"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 00:00:00"|""|"SANKURATRI_L"|"28-JAN-2021 17:42:05"
"606"|"Fludioxonil"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 20:49:15"|""|""|""
"607"|"Flutolanil"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 20:52:41"|""|""|""
"608"|"Fluxapyroxad"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 20:53:06"|""|""|""
"609"|"Iprodione"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 20:53:29"|""|""|""
"610"|"Myclobutanil"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 20:53:57"|""|""|""
"611"|"Oxyfluorfen"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 20:54:15"|""|""|""
"612"|"Pyriproxyfen"|"Not Reported"|"Not Reported"|"Not Reported"|"17-NOV-2020 00:00:00"|"ADAMS_TL"|"17-NOV-2020 20:54:43"|""|""|""
"613"|"GFD-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-JAN-2021 00:00:00"|"ADAMS_TL"|"07-JAN-2021 08:46:27"|""|""|""
"614"|"Caffeine"|"Not Reported"|"Not Reported"|"Not Reported"|"11-MAR-2021 00:00:00"|"ADAMS_TL"|"11-MAR-2021 09:24:30"|""|""|""
"615"|"Neosaxitoxin"|"Not Reported"|"Not Reported"|"Not Reported"|"11-MAR-2021 00:00:00"|"ADAMS_TL"|"11-MAR-2021 09:25:17"|""|""|""
"616"|"Microcystin HilR"|"Not Reported"|"Not Reported"|"Not Reported"|"11-MAR-2021 00:00:00"|"ADAMS_TL"|"11-MAR-2021 17:23:06"|""|""|""
"617"|"Microcystin HtyR"|"Not Reported"|"Not Reported"|"Not Reported"|"11-MAR-2021 00:00:00"|"ADAMS_TL"|"11-MAR-2021 17:23:33"|""|""|""
"618"|"Nodularin-R"|"Not Reported"|"Not Reported"|"Not Reported"|"27-APR-2021 00:00:00"|"ADAMS_TL"|"27-APR-2021 09:30:26"|""|""|""
"619"|"HF183-PMA treated-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-MAY-2021 00:00:00"|"ADAMS_TL"|"07-MAY-2021 19:07:11"|""|""|""
"620"|"HF183-purified-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-MAY-2021 00:00:00"|"ADAMS_TL"|"07-MAY-2021 19:08:07"|""|""|""
"621"|"HF183-purified-untreated-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-MAY-2021 00:00:00"|"ADAMS_TL"|"07-MAY-2021 19:08:26"|""|""|""
"622"|"HF183-qPCR (TSC)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-MAY-2021 00:00:00"|"ADAMS_TL"|"07-MAY-2021 19:08:50"|""|""|""
"623"|"Perfluoro(2-ethoxyethane)sulfonic acid (PFEESA)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-AUG-2021 00:00:00"|"ADAMS_TL"|"18-AUG-2021 12:10:56"|""|""|""
"624"|"Perfluoro-4-methoxybutanoic acid (PFMBA)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-AUG-2021 00:00:00"|"ADAMS_TL"|"18-AUG-2021 12:11:48"|""|""|""
"625"|"Perfluoro-3-methoxypropanoic acid (PFMPA)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-AUG-2021 00:00:00"|"ADAMS_TL"|"18-AUG-2021 12:12:18"|""|""|""
"626"|"Perfluoro-4-ethylcyclohexanesulfonic acid (PFECHS)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-AUG-2021 00:00:00"|"ADAMS_TL"|"18-AUG-2021 12:12:34"|""|""|""
"627"|"Perfluoropropanesulfonic acid (PFPrS)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-AUG-2021 00:00:00"|"ADAMS_TL"|"18-AUG-2021 12:13:10"|""|""|""
"628"|"Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)"|"Not Reported"|"Not Reported"|"Not Reported"|"18-AUG-2021 00:00:00"|"ADAMS_TL"|"18-AUG-2021 12:13:33"|""|""|""
"629"|"Oxychlordane"|"Not Reported"|"Not Reported"|"Not Reported"|"09-SEP-2021 00:00:00"|"ADAMS_TL"|"09-SEP-2021 09:06:58"|""|""|""
"630"|"Methoprene"|"Not Reported"|"Not Reported"|"Not Reported"|"09-SEP-2021 00:00:00"|"ADAMS_TL"|"09-SEP-2021 09:07:25"|""|""|""
"631"|"Oxybenzone"|"Not Reported"|"Not Reported"|"Not Reported"|"24-NOV-2021 00:00:00"|"ADAMS_TL"|"24-NOV-2021 13:00:24"|""|""|""
"632"|"Avobenzone"|"Not Reported"|"Not Reported"|"Not Reported"|"24-NOV-2021 00:00:00"|"ADAMS_TL"|"24-NOV-2021 13:00:53"|""|""|""
"633"|"Octinoxate"|"Not Reported"|"Not Reported"|"Not Reported"|"24-NOV-2021 00:00:00"|"ADAMS_TL"|"24-NOV-2021 13:01:11"|""|""|""
"634"|"Chlorfenapyr"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:10:03"|""|""|""
"635"|"Cyprodinil"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:11:03"|""|""|""
"636"|"Dimethomorph"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:11:26"|""|""|""
"637"|"Etridiazole"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:11:45"|""|""|""
"638"|"Loratadine"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:12:01"|""|""|""
"639"|"Napropamide"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:12:15"|""|""|""
"640"|"Phenytoin"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:12:31"|""|""|""
"641"|"Propanil"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:12:58"|""|""|""
"642"|"Propargite"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:13:26"|""|""|""
"643"|"Pyraflufen Ethyl"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:14:00"|""|""|""
"644"|"Pyridaben"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:14:14"|""|""|""
"645"|"Stirophos"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:14:29"|""|""|""
"646"|"Thiobencarb"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:14:54"|""|""|""
"647"|"Triadimefon"|"Not Reported"|"Not Reported"|"Not Reported"|"05-JAN-2022 00:00:00"|"ZIMMERMAN_JM"|"05-JAN-2022 18:15:22"|""|""|""
"648"|"Hexafluoropropylene oxide dimer acid (HFPO-DA)"|"Not Reported"|"Not Reported"|"Not Reported"|"02-FEB-2022 00:00:00"|"ZIMMERMAN_JM"|"02-FEB-2022 17:54:07"|""|""|""
"649"|"11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS)"|"Not Reported"|"Not Reported"|"Not Reported"|"02-FEB-2022 00:00:00"|"ZIMMERMAN_JM"|"02-FEB-2022 17:54:38"|""|""|""
"650"|"4,8-Dioxa-3H-perfluorononanoic acid (ADONA)"|"Not Reported"|"Not Reported"|"Not Reported"|"02-FEB-2022 00:00:00"|"ZIMMERMAN_JM"|"02-FEB-2022 17:55:17"|""|""|""
"651"|"9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS)"|"Not Reported"|"Not Reported"|"Not Reported"|"02-FEB-2022 00:00:00"|"ZIMMERMAN_JM"|"02-FEB-2022 17:56:38"|""|""|""
"652"|"Perfluoro-1-butane sulfonamide (FBSA)"|"Not Reported"|"Not Reported"|"Not Reported"|"02-FEB-2022 00:00:00"|"ZIMMERMAN_JM"|"02-FEB-2022 17:57:07"|""|""|""
"653"|"Perfluoro-1-hexane sulfonamide (FHxSA)"|"Not Reported"|"Not Reported"|"Not Reported"|"02-FEB-2022 00:00:00"|"ZIMMERMAN_JM"|"02-FEB-2022 17:57:33"|""|""|""
"654"|"Perfluoro-1-octane sulfonamide (FOSA)"|"Not Reported"|"Not Reported"|"Not Reported"|"02-FEB-2022 00:00:00"|"ZIMMERMAN_JM"|"02-FEB-2022 17:57:49"|""|""|""
"655"|"Perfluorobutanoic acid (PFBA)"|"Not Reported"|"Not Reported"|"Not Reported"|"02-FEB-2022 00:00:00"|"ZIMMERMAN_JM"|"02-FEB-2022 17:58:44"|""|""|""
"656"|"PBDE-47"|"Not Reported"|"Not Reported"|"Not Reported"|"20-JUL-2022 00:00:00"|"ZIMMERMAN_JM"|"20-JUL-2022 17:20:18"|""|""|""
"657"|"PBDE-99"|"Not Reported"|"Not Reported"|"Not Reported"|"20-JUL-2022 00:00:00"|"ZIMMERMAN_JM"|"20-JUL-2022 17:20:41"|""|""|""
"658"|"Tri-o-cresyl Phosphate"|"Not Reported"|"Not Reported"|"Not Reported"|"20-JUL-2022 00:00:00"|"ZIMMERMAN_JM"|"20-JUL-2022 17:20:59"|""|""|""
"659"|"2-Ethylhexyl 2,3,4,5-tetrabromobenzoate (EHTBB)"|"Not Reported"|"Not Reported"|"Not Reported"|"20-JUL-2022 00:00:00"|"ZIMMERMAN_JM"|"20-JUL-2022 17:21:29"|""|""|""
"660"|"Dechlorane Plus"|"Not Reported"|"Not Reported"|"Not Reported"|"26-SEP-2022 00:00:00"|"NELSON_JM"|"26-SEP-2022 17:45:25"|""|""|""
"661"|"Dalapon"|"Not Reported"|"Not Reported"|"Not Reported"|"11-JAN-2023 00:00:00"|"NELSON_JM"|"11-JAN-2023 17:47:41"|""|""|""
"662"|"Total Recoverable Petroleum Hydrocarbons (TRPH)"|"Not Reported"|"Not Reported"|"Not Reported"|"07-FEB-2023 00:00:00"|"NELSON_JM"|"07-FEB-2023 17:29:11"|""|""|""
"663"|"Sediment Percent Organic"|"Not Reported"|"Not Reported"|"Not Reported"|"07-FEB-2023 00:00:00"|"NELSON_JM"|"07-FEB-2023 17:29:43"|""|""|""
"664"|"N-Nitrosomorpholine"|"Not Reported"|"Not Reported"|"Not Reported"|"09-FEB-2023 00:00:00"|"NELSON_JM"|"09-FEB-2023 15:46:08"|""|""|""
"665"|"Pentachloroethane"|"Not Reported"|"Not Reported"|"Not Reported"|"09-FEB-2023 00:00:00"|"NELSON_JM"|"09-FEB-2023 15:46:56"|""|""|""
"666"|"N-Nitrosodi-n-butylamine"|"Not Reported"|"Not Reported"|"Not Reported"|"09-FEB-2023 00:00:00"|"NELSON_JM"|"09-FEB-2023 15:47:35"|""|""|""
"667"|"N-Nitrosopyrrolidine"|"Not Reported"|"Not Reported"|"Not Reported"|"09-FEB-2023 00:00:00"|"NELSON_JM"|"09-FEB-2023 15:48:10"|""|""|""
"668"|"m,p-Cresols"|"Not Reported"|"Not Reported"|"Not Reported"|"09-FEB-2023 00:00:00"|"NELSON_JM"|"09-FEB-2023 15:48:38"|""|""|""
"669"|"Dechlorane 602"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:36:48"|""|""|""
"670"|"Dechlorane 603"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:37:17"|""|""|""
"671"|"Hexabromobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:37:55"|""|""|""
"672"|"PBB-153"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:38:19"|""|""|""
"673"|"Pentabromotoluene"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:38:53"|""|""|""
"674"|"Tris(2-chloroethyl)phosphate (TCEP)"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:39:22"|""|""|""
"675"|"Tris(1-chloro-2-propyl)phosphate (TCPP)"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:39:55"|""|""|""
"676"|"Tris(1,3-dichloro-2-propyl)phosphate (TDCPP)"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:40:22"|""|""|""
"677"|"Tetradecachloro-m-terphenyl"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:40:51"|""|""|""
"678"|"2-Butoxyethanol"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:41:15"|""|""|""
"679"|"1-Butoxy-2-propanol"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:41:34"|""|""|""
"680"|"2-Picoline"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:48:26"|""|""|""
"681"|"Alpha-Terpineol"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 12:49:08"|""|""|""
"682"|"Benzaldehyde"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 13:10:24"|""|""|""
"683"|"Bis(2-ethylhexyl)adipate"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 13:11:01"|""|""|""
"684"|"Glutaraldehyde"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 13:11:28"|""|""|""
"685"|"Hexachloropropene"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 13:11:54"|""|""|""
"686"|"N-Nitrosomethylethylamine"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 13:12:33"|""|""|""
"687"|"Triethyl-2-acetylcitrate"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 13:13:04"|""|""|""
"688"|"7,12-Dimethylbenz(a)anthracene"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 13:13:27"|""|""|""
"689"|"Azobenzene/1,2-Diphenylhydrazine"|"Not Reported"|"Not Reported"|"Not Reported"|"31-MAR-2023 00:00:00"|"NELSON_JM"|"31-MAR-2023 13:13:51"|""|""|""
"690"|"Algal Growth Potential-Dechlorinated"|"Not Reported"|"Not Reported"|"Not Reported"|"01-MAY-2023 00:00:00"|"NELSON_JM"|"01-MAY-2023 00:00:00"|"18-MAY-2023 04:00:00"|"ZIMMERMAN_JM"|"18-MAY-2023 15:35:29"
"691"|"Radium 226"|"Not Reported"|"Not Reported"|"Not Reported"|"24-JUL-2023 00:00:00"|"NELSON_JM"|"24-JUL-2023 13:23:33"|""|""|""
"692"|"Radium 228"|"Not Reported"|"Not Reported"|"Not Reported"|"24-JUL-2023 00:00:00"|"NELSON_JM"|"24-JUL-2023 13:23:56"|""|""|""
"693"|"1,4-Dioxane"|"Not Reported"|"Not Reported"|"Not Reported"|"24-JUL-2023 00:00:00"|"NELSON_JM"|"24-JUL-2023 13:24:29"|""|""|""
"694"|"2,3,7,8-TCDF"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 10:57:25"|""|""|""
"695"|"1,2-Dibromo-3-chloropropane"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:24:55"|""|""|""
"696"|"Monochloroacetic acid"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:25:38"|""|""|""
"697"|"Cyanide-Total"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:26:11"|""|""|""
"698"|"Xylenes- Total"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:26:34"|""|""|""
"699"|"Total Haloacetic acids"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:26:59"|""|""|""
"700"|"PCBs"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:27:24"|""|""|""
"701"|"Dichloroacetic acid"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:28:00"|""|""|""
"702"|"Monobromoacetic acid"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:28:29"|""|""|""
"703"|"Dibromoacetic acid"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:29:01"|""|""|""
"704"|"cis-1,2-Dichloroethene"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:29:29"|""|""|""
"705"|"Trichloroacetic acid"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:30:01"|""|""|""
"706"|"Odor"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:30:57"|""|""|""
"707"|"Phenolics"|"Not Reported"|"Not Reported"|"Not Reported"|"09-OCT-2023 00:00:00"|"NELSON_JM"|"09-OCT-2023 14:31:25"|""|""|""
"708"|"Terphenyl-d14"|"Not Reported"|"Not Reported"|"Not Reported"|"14-NOV-2023 00:00:00"|"NELSON_JM"|"14-NOV-2023 13:27:24"|""|""|""
"709"|"2-(2H-benzotriazol-2-yl)-4,6-ditertpentylphenol (UV-328)"|"Not Reported"|"Not Reported"|"Not Reported"|"14-NOV-2023 00:00:00"|"NELSON_JM"|"14-NOV-2023 13:27:48"|""|""|""
"710"|"6:2 diPAP"|"Not Reported"|"Not Reported"|"Not Reported"|"01-FEB-2024 00:00:00"|"NELSON_JM"|"01-FEB-2024 14:46:08"|""|""|""
"711"|"6:2/8:2 diPAP"|"Not Reported"|"Not Reported"|"Not Reported"|"01-FEB-2024 00:00:00"|"NELSON_JM"|"01-FEB-2024 14:46:47"|""|""|""
"712"|"8:2 diPAP"|"Not Reported"|"Not Reported"|"Not Reported"|"01-FEB-2024 00:00:00"|"NELSON_JM"|"01-FEB-2024 14:47:19"|""|""|""
"713"|"Hexane Extractable Material"|"Not Reported"|"Not Reported"|"Not Reported"|"06-FEB-2024 00:00:00"|"NELSON_JM"|"06-FEB-2024 09:12:18"|""|""|""
