"WATERBODY_ID"|"LONG_NAME"|"BEGIN_DATE"|"END_DATE"|"MODIFY_USER_NAME"|"MODIFY_TS"
"417"|"GREENWOOD URBAN WETLANDS"|"01-JAN-2014 00:00:00"|""|""|""
"418"|"MELVIN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"419"|"ALA930972 (ALACHUA)"|"01-JAN-2014 00:00:00"|""|""|""
"420"|"ALEXANDER SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"421"|"ALLEN MILL POND SPRINGS #2"|"01-JAN-2014 00:00:00"|""|""|""
"422"|"ALLIGATOR SPRING (CITRUS)"|"01-JAN-2014 00:00:00"|""|""|""
"423"|"BALTZELL SPRING #1"|"01-JAN-2014 00:00:00"|""|""|""
"424"|"BANANA ISLAND SPRINGS EAST COMPLEX"|"01-JAN-2014 00:00:00"|""|""|""
"425"|"BARREL SPRING (JACKSON)"|"01-JAN-2014 00:00:00"|""|""|""
"426"|"BATHTUB SPRING (WASHINGTON)"|"01-JAN-2014 00:00:00"|""|""|""
"427"|"BECKY SPRINGS"|"01-JAN-2014 00:00:00"|""|""|""
"428"|"BELL SPRING (GILCHRIST)"|"01-JAN-2014 00:00:00"|""|""|""
"429"|"BELTONS MILLPOND HEAD SPRING 4"|"01-JAN-2014 00:00:00"|""|""|""
"430"|"BIG BLUE SPRING (JEFFERSON)"|"01-JAN-2014 00:00:00"|""|""|""
"431"|"CALOOSAHATCHEE CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"432"|"DISSTON CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"433"|"DOG CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"434"|"EAST CAPE CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"435"|"FAKA UNION CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"436"|"GEORGE CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"437"|"HICKEY CREEK CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"438"|"ISTOKPOGA CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"439"|"SAINT JOE CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"440"|"PRINCETON CANAL NUMBER C-102"|"01-JAN-2014 00:00:00"|""|""|""
"441"|"TEATABLE KEY RELIEF CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"442"|"CUTLER DRAIN CANAL NUMBER C-100 C"|"01-JAN-2014 00:00:00"|""|""|""
"443"|"BISCAYNE CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"444"|"INTERCEPTOR CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"445"|"FLOTILLA PASSAGE"|"01-JAN-2014 00:00:00"|""|""|""
"449"|"HAULOVER CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"450"|"BELCHER CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"451"|"COUNTY LINE CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"452"|"REDFISH WATERWAY"|"01-JAN-2014 00:00:00"|""|""|""
"453"|"SNOOK BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"454"|"CATFISH WATERWAY"|"01-JAN-2014 00:00:00"|""|""|""
"455"|"LAKE VIEW CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"456"|"MINERVA CANAL"|"01-JAN-2014 00:00:00"|""|""|""
"457"|"PEBBLE BEACH CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"458"|"ALLIGATOR SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"459"|"BISCAYNE CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"460"|"BISCAYNE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"461"|"BROAD CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"462"|"BUSHSTAKE GAP"|"01-JAN-2014 00:00:00"|""|""|""
"463"|"CARD POINT CUT"|"01-JAN-2014 00:00:00"|""|""|""
"466"|"COCKROACH CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"467"|"CONCHIE CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"468"|"EAST CUTOFF"|"01-JAN-2014 00:00:00"|""|""|""
"470"|"EAST RIVER CUT OFF"|"01-JAN-2014 00:00:00"|""|""|""
"471"|"FISHERMANS CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"472"|"LAKE WORTH INLET"|"01-JAN-2014 00:00:00"|""|""|""
"473"|"LITTLE MARCO PASS"|"01-JAN-2014 00:00:00"|""|""|""
"474"|"LOWER SUGARLOAF CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"475"|"MARYS LAKE PASS"|"01-JAN-2014 00:00:00"|""|""|""
"476"|"MELOY CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"477"|"MORGAN PASS"|"01-JAN-2014 00:00:00"|""|""|""
"478"|"NORRIS CUT"|"01-JAN-2014 00:00:00"|""|""|""
"479"|"OHIO BAHIA HONDA CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"480"|"OLD RHODES CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"481"|"PELER CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"482"|"POLLY CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"483"|"POPE CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"484"|"RABBIT KEY PASS"|"01-JAN-2014 00:00:00"|""|""|""
"485"|"SANDS CUT"|"01-JAN-2014 00:00:00"|""|""|""
"486"|"SNEAD ISLAND CUTOFF"|"01-JAN-2014 00:00:00"|""|""|""
"487"|"SOUTH GANDY CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"488"|"SPARKMAN CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"489"|"STARKS CUTOFF"|"01-JAN-2014 00:00:00"|""|""|""
"490"|"TEA CREEK CUTOFF"|"01-JAN-2014 00:00:00"|""|""|""
"493"|"SOUTHWEST CHANNEL"|"01-JAN-2014 00:00:00"|""|""|""
"496"|"BIG LILLY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"497"|"LAKE BOCA RATON"|"01-JAN-2014 00:00:00"|""|""|""
"498"|"LAKE BOWLING"|"01-JAN-2014 00:00:00"|""|""|""
"499"|"BRANDY BEACH POND"|"01-JAN-2014 00:00:00"|""|""|""
"500"|"BRANTLY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"501"|"BREWER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"502"|"BRIARWOOD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"503"|"LAKE BROWN"|"01-JAN-2014 00:00:00"|""|""|""
"504"|"BRYANT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"505"|"LAKE BUNDY"|"01-JAN-2014 00:00:00"|""|""|""
"507"|"BAKER BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"508"|"CARP LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"509"|"LAKE CASSIDY"|"01-JAN-2014 00:00:00"|""|""|""
"510"|"CATFISH LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"511"|"CHASON PONDS"|"01-JAN-2014 00:00:00"|""|""|""
"512"|"CHRISTMAS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"513"|"CLAYHOLE POND"|"01-JAN-2014 00:00:00"|""|""|""
"514"|"CODY POND"|"01-JAN-2014 00:00:00"|""|""|""
"515"|"COMMSTON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"516"|"LAKE CONWAY"|"01-JAN-2014 00:00:00"|""|""|""
"517"|"COON WALLOW"|"01-JAN-2014 00:00:00"|""|""|""
"518"|"CORAL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"519"|"LAKE CORRINE"|"01-JAN-2014 00:00:00"|""|""|""
"520"|"LAKE CORTEZ"|"01-JAN-2014 00:00:00"|""|""|""
"521"|"COX POND"|"01-JAN-2014 00:00:00"|""|""|""
"522"|"CRANE PONDS"|"01-JAN-2014 00:00:00"|""|""|""
"523"|"LAKE CREWS"|"01-JAN-2014 00:00:00"|""|""|""
"524"|"CROCODILE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"525"|"CUTHBERT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"526"|"DADDY HOLE"|"01-JAN-2014 00:00:00"|""|""|""
"527"|"LAKE DAMON"|"01-JAN-2014 00:00:00"|""|""|""
"529"|"DEACON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"530"|"DEACON POND"|"01-JAN-2014 00:00:00"|""|""|""
"531"|"LAKE DEATON"|"01-JAN-2014 00:00:00"|""|""|""
"532"|"DEWDROP POOL"|"01-JAN-2014 00:00:00"|""|""|""
"533"|"DIAL POND"|"01-JAN-2014 00:00:00"|""|""|""
"534"|"DOLLY LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"535"|"DOUBLE BRANCH POND"|"01-JAN-2014 00:00:00"|""|""|""
"536"|"LAKE DOWN"|"01-JAN-2014 00:00:00"|""|""|""
"537"|"DRUDY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"538"|"DUPREE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"539"|"DYCHES LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"540"|"EAST CORAL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"541"|"ENDLESS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"542"|"LAKE ERIE"|"01-JAN-2014 00:00:00"|""|""|""
"543"|"FLAT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"544"|"FLINTHEAD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"546"|"FOLL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"547"|"LAKE GANDY"|"01-JAN-2014 00:00:00"|""|""|""
"548"|"GANNET POND"|"01-JAN-2014 00:00:00"|""|""|""
"549"|"LAKE GARFIELD"|"01-JAN-2014 00:00:00"|""|""|""
"550"|"GEORGE ANN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"551"|"GEYER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"552"|"GRACE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"553"|"GRADY POND"|"01-JAN-2014 00:00:00"|""|""|""
"555"|"LAKE GWYN"|"01-JAN-2014 00:00:00"|""|""|""
"556"|"LAKE HAMILTON"|"01-JAN-2014 00:00:00"|""|""|""
"557"|"LAKE HAMMOCK"|"01-JAN-2014 00:00:00"|""|""|""
"558"|"HARE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"559"|"HICKORY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"560"|"HIDDEN HOLLOW LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"561"|"LAKE HILDA"|"01-JAN-2014 00:00:00"|""|""|""
"563"|"LAKE HOBBS"|"01-JAN-2014 00:00:00"|""|""|""
"564"|"LAKE HOPE"|"01-JAN-2014 00:00:00"|""|""|""
"565"|"HOPKINS POND"|"01-JAN-2014 00:00:00"|""|""|""
"566"|"LAKE HOWELL"|"01-JAN-2014 00:00:00"|""|""|""
"567"|"HUTSON POND"|"01-JAN-2014 00:00:00"|""|""|""
"568"|"HUTTO LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"569"|"LAKE IDAMERE"|"01-JAN-2014 00:00:00"|""|""|""
"571"|"ISLAND PRAIRIE POND"|"01-JAN-2014 00:00:00"|""|""|""
"572"|"LAKE JEFFORDS"|"01-JAN-2014 00:00:00"|""|""|""
"573"|"LAKE JENNIE"|"01-JAN-2014 00:00:00"|""|""|""
"574"|"JIM POND"|"01-JAN-2014 00:00:00"|""|""|""
"575"|"JOCK POND"|"01-JAN-2014 00:00:00"|""|""|""
"576"|"LAKE JOEL"|"01-JAN-2014 00:00:00"|""|""|""
"577"|"JOINER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"578"|"LAKE JUNE IN WINTER"|"01-JAN-2014 00:00:00"|""|""|""
"579"|"JUNE POND"|"01-JAN-2014 00:00:00"|""|""|""
"580"|"KAISER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"581"|"KARNEY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"582"|"LAKE KEHOE"|"01-JAN-2014 00:00:00"|""|""|""
"584"|"LAKE LAFAYETTE"|"01-JAN-2014 00:00:00"|""|""|""
"585"|"LAKE WORTH CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"586"|"LAKE LERLA"|"01-JAN-2014 00:00:00"|""|""|""
"587"|"LESLEE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"588"|"LEVY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"589"|"LITTLE BREAM LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"590"|"LITTLE DEER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"591"|"LITTLE ORANGE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"592"|"LIZZIE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"593"|"LAKE LUCAS"|"01-JAN-2014 00:00:00"|""|""|""
"594"|"MANNING BASIN"|"01-JAN-2014 00:00:00"|""|""|""
"595"|"LAKE MAUDE"|"01-JAN-2014 00:00:00"|""|""|""
"596"|"MAULE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"597"|"MAYAN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"598"|"MAYHAW POND"|"01-JAN-2014 00:00:00"|""|""|""
"599"|"MCCLENDON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"600"|"MEAD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"601"|"LAKE MENZIE"|"01-JAN-2014 00:00:00"|""|""|""
"602"|"MERIAL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"603"|"METTS POND"|"01-JAN-2014 00:00:00"|""|""|""
"605"|"MIDDLE POND"|"01-JAN-2014 00:00:00"|""|""|""
"609"|"LAKE MINNIOLA"|"01-JAN-2014 00:00:00"|""|""|""
"610"|"LAKE MINORE"|"01-JAN-2014 00:00:00"|""|""|""
"611"|"MOONEY POND"|"01-JAN-2014 00:00:00"|""|""|""
"612"|"MOSS LEE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"613"|"MOUNTAIN SINK"|"01-JAN-2014 00:00:00"|""|""|""
"614"|"MUCK LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"615"|"MUD LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"616"|"MUDDY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"617"|"MYSTIC LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"618"|"LAKE MYSTIC"|"01-JAN-2014 00:00:00"|""|""|""
"619"|"NED LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"620"|"NEEDMORE POND"|"01-JAN-2014 00:00:00"|""|""|""
"621"|"LAKE NEPTUNE"|"01-JAN-2014 00:00:00"|""|""|""
"622"|"LAKE NIXON"|"01-JAN-2014 00:00:00"|""|""|""
"623"|"NUMANS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"625"|"OAKES POND"|"01-JAN-2014 00:00:00"|""|""|""
"626"|"OCHEESEE POND"|"01-JAN-2014 00:00:00"|""|""|""
"628"|"OLD GRASSY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"629"|"ORANGE GROVE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"631"|"LAKE PANCOAST"|"01-JAN-2014 00:00:00"|""|""|""
"632"|"LAKE PASADENA"|"01-JAN-2014 00:00:00"|""|""|""
"633"|"PAYNE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"634"|"MAJOR SLOUGH LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"635"|"CABBAGE SLOUGH POND"|"01-JAN-2014 00:00:00"|""|""|""
"637"|"L POND"|"01-JAN-2014 00:00:00"|""|""|""
"639"|"PERRY REEVES POND"|"01-JAN-2014 00:00:00"|""|""|""
"640"|"R B SQUIRLS POND"|"01-JAN-2014 00:00:00"|""|""|""
"641"|"HENRY DOVER POND"|"01-JAN-2014 00:00:00"|""|""|""
"642"|"GYTE CHESTER POND"|"01-JAN-2014 00:00:00"|""|""|""
"643"|"FOSTER BURGESS POND"|"01-JAN-2014 00:00:00"|""|""|""
"644"|"E H MYERS POND"|"01-JAN-2014 00:00:00"|""|""|""
"645"|"J M WISE POND"|"01-JAN-2014 00:00:00"|""|""|""
"646"|"GENERAL DEVELOPERS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"647"|"LAKE L RANCHO"|"01-JAN-2014 00:00:00"|""|""|""
"648"|"FRANK TAUCHER RESERVOIR"|"01-JAN-2014 00:00:00"|""|""|""
"649"|"CORBETT ESTATE POND"|"01-JAN-2014 00:00:00"|""|""|""
"651"|"LAKE BRITT"|"01-JAN-2014 00:00:00"|""|""|""
"652"|"KELLYS POND"|"01-JAN-2014 00:00:00"|""|""|""
"653"|"LAKE ISSUE"|"01-JAN-2014 00:00:00"|""|""|""
"654"|"GRIFFIN MILL POND"|"01-JAN-2014 00:00:00"|""|""|""
"655"|"WINSTON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"657"|"BOB RUSS LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"658"|"LAKE STAHL"|"01-JAN-2014 00:00:00"|""|""|""
"659"|"LAKE LAURENCE WEST"|"01-JAN-2014 00:00:00"|""|""|""
"660"|"BAPTIST LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"661"|"BENTON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"662"|"BIG STEEP POND"|"01-JAN-2014 00:00:00"|""|""|""
"663"|"BLUE PETER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"664"|"BUNCH GROUND POND"|"01-JAN-2014 00:00:00"|""|""|""
"665"|"CASCADE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"666"|"DADE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"667"|"LAKE DEON"|"01-JAN-2014 00:00:00"|""|""|""
"668"|"ELLIS BAY"|"01-JAN-2014 00:00:00"|""|""|""
"670"|"GILLIS POND"|"01-JAN-2014 00:00:00"|""|""|""
"671"|"HALF OPEN POND"|"01-JAN-2014 00:00:00"|""|""|""
"672"|"HALFORD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"673"|"HARDESTY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"674"|"HASENJAEGER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"675"|"HEDGES POND"|"01-JAN-2014 00:00:00"|""|""|""
"676"|"LAKE JUMPER"|"01-JAN-2014 00:00:00"|""|""|""
"677"|"KEY POND"|"01-JAN-2014 00:00:00"|""|""|""
"678"|"NORTH PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"679"|"PALESTINE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"680"|"PENNER PONDS"|"01-JAN-2014 00:00:00"|""|""|""
"682"|"RENFRO LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"683"|"SET POND"|"01-JAN-2014 00:00:00"|""|""|""
"684"|"LAKE SMITH"|"01-JAN-2014 00:00:00"|""|""|""
"685"|"HITCHCOCK LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"686"|"DEVILS WASH BASIN"|"01-JAN-2014 00:00:00"|""|""|""
"689"|"BIG WATER"|"01-JAN-2014 00:00:00"|""|""|""
"690"|"ROCKY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"691"|"BIMINI BASIN"|"01-JAN-2014 00:00:00"|""|""|""
"693"|"MILE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"694"|"CLAYTON HOWARD POND"|"01-JAN-2014 00:00:00"|""|""|""
"696"|"GOODBYS CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"697"|"THIMBLE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"698"|"POWERLINE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"699"|"BEE COAT POND"|"01-JAN-2014 00:00:00"|""|""|""
"700"|"FLAT PONDS"|"01-JAN-2014 00:00:00"|""|""|""
"701"|"KENNEDY BAY"|"01-JAN-2014 00:00:00"|""|""|""
"702"|"LAKE KANTURK"|"01-JAN-2014 00:00:00"|""|""|""
"703"|"LAKE KINSALE"|"01-JAN-2014 00:00:00"|""|""|""
"704"|"BRANDT POND"|"01-JAN-2014 00:00:00"|""|""|""
"705"|"LAKE CLYDE"|"01-JAN-2014 00:00:00"|""|""|""
"706"|"DORMAN POND"|"01-JAN-2014 00:00:00"|""|""|""
"707"|"FAIRCLOTH LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"708"|"INDIAN POND"|"01-JAN-2014 00:00:00"|""|""|""
"709"|"JACK LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"710"|"LAKE LONNIE"|"01-JAN-2014 00:00:00"|""|""|""
"711"|"LOW LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"714"|"OGDEN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"715"|"ORANGE POND"|"01-JAN-2014 00:00:00"|""|""|""
"716"|"RAULISON POND"|"01-JAN-2014 00:00:00"|""|""|""
"719"|"WADDELLS MILL POND"|"01-JAN-2014 00:00:00"|""|""|""
"720"|"BIG BRANCH KARST"|"01-JAN-2014 00:00:00"|""|""|""
"721"|"BLACKWATER MINOR #2"|"01-JAN-2014 00:00:00"|""|""|""
"722"|"BLUE ALGAE BOIL SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"723"|"BLUE GROTTO SPRING (LEVY)"|"01-JAN-2014 00:00:00"|""|""|""
"724"|"BLUE RUN SPRING (HERNANDO)"|"01-JAN-2014 00:00:00"|""|""|""
"725"|"BOARDWALK SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"726"|"BOYETTE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"727"|"BRUMBLEY SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"728"|"BUGG SPRING (LAKE)"|"01-JAN-2014 00:00:00"|""|""|""
"729"|"CANAL 485A SPRING 2"|"01-JAN-2014 00:00:00"|""|""|""
"730"|"CENTER RUN SPRING #2"|"01-JAN-2014 00:00:00"|""|""|""
"731"|"CLAM SPRINGS"|"01-JAN-2014 00:00:00"|""|""|""
"741"|"HORSE HOLE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"743"|"FOUR MILE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"744"|"LITTLE CHAIRES CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"746"|"JONES RICE MILL BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"747"|"NEAT CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"748"|"TETABAR CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"749"|"WYNN BRANCH CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"750"|"BAYOU CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"751"|"DISPATCH CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"752"|"SALTERS BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"757"|"RED BAY CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"759"|"PALATLAKAHA RIVER"|"01-JAN-2014 00:00:00"|""|""|""
"760"|"ALEXANDER SPRINGS CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"761"|"ALEXANDER SPRING CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"762"|"RÍO DE SANTA CRUZ"|"01-JAN-2014 00:00:00"|""|""|""
"763"|"APALACHOCOLI RIVER"|"01-JAN-2014 00:00:00"|"31-AUG-2017 04:00:00"|"MAHARAJ_P"|"31-AUG-2017 08:46:16"
"764"|"AXLE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"765"|"BETSY BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"766"|"BILL BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"767"|"BULLOCH BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"768"|"CAMPBELLS MILL CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"769"|"COW PEN BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"770"|"DAUGHERTY BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"771"|"DEEP BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"773"|"GREGORY MILL CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"774"|"LOTS MILL CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"776"|"ROCKY COMFORT CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"777"|"SCOGGIN CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"778"|"SILVER GLEN SPRINGS RUN"|"01-JAN-2014 00:00:00"|""|""|""
"779"|"SOAPSTONE BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"780"|"STOKES BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"781"|"VINEY BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"786"|"NUBBIN SLOUGH"|"01-JAN-2014 00:00:00"|""|""|""
"787"|"STOPPER CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"789"|"BIG LIGE BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"790"|"CAPO CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"792"|"PANCHO CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"796"|"STEVENS BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"797"|"TOLOMATO RIVER"|"01-JAN-2014 00:00:00"|""|""|""
"798"|"TOWN BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"801"|"SUWANNEE RIVER"|"01-JAN-2014 00:00:00"|""|""|""
"809"|"APALACHICOLI RIVER"|"01-JAN-2014 00:00:00"|"31-AUG-2017 04:00:00"|"MAHARAJ_P"|"31-AUG-2017 08:45:49"
"810"|"ASSILLY RIVER"|"01-JAN-2014 00:00:00"|"31-AUG-2017 04:00:00"|"MAHARAJ_P"|"31-AUG-2017 08:52:35"
"818"|"ARCH ISLAND BAY"|"01-JAN-2014 00:00:00"|""|""|""
"819"|"BAUCOM CYPRESS STRAND"|"01-JAN-2014 00:00:00"|""|""|""
"820"|"BAXTER BAY"|"01-JAN-2014 00:00:00"|""|""|""
"821"|"BEE TREE SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"822"|"BIG SWAMP ANNEX"|"01-JAN-2014 00:00:00"|""|""|""
"823"|"BLACK CYPRESS SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"824"|"BLUE LAKE SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"825"|"BOTTOM BAY"|"01-JAN-2014 00:00:00"|""|""|""
"826"|"BRUSH POND"|"01-JAN-2014 00:00:00"|""|""|""
"827"|"BRYANT BAY"|"01-JAN-2014 00:00:00"|""|""|""
"828"|"BUCKHORN CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"829"|"BULLHEAD STRAND"|"01-JAN-2014 00:00:00"|""|""|""
"830"|"BUNKER ISLAND"|"01-JAN-2014 00:00:00"|""|""|""
"831"|"BUSH HAMMOCK BAY"|"01-JAN-2014 00:00:00"|""|""|""
"832"|"CALLOWAY SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"833"|"CAMP BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"834"|"CARMICHAEL HEAD"|"01-JAN-2014 00:00:00"|""|""|""
"835"|"CAT POND CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"836"|"CLARKS BAY"|"01-JAN-2014 00:00:00"|""|""|""
"837"|"COKER SOG"|"01-JAN-2014 00:00:00"|""|""|""
"838"|"COMPANY SLOUGH"|"01-JAN-2014 00:00:00"|""|""|""
