Season,Date,Region,Harvest,Reef,ReefID,CollectionName,Oysters_#/0.0625m^2,Barnacles_#/0.0625m^2,Mussels_#/0.0625m^2,Clams_#/0.0625m^2,PorcelainCrab_#/0.0625m^2,OtherGastropods,Total_#/0.0625m^2,Location,Notes
W23,1/5/2023,Salt Run,N,W23SR8,W23SR8,W23SR8R3,13,0,1,0,NA,Absent,14,Ridge,
W23,1/5/2023,Salt Run,N,W23SR8,W23SR8,W23SR8R5,38,2,9,0,NA,Absent,49,Ridge,
W23,1/5/2023,Salt Run,N,W23SR8,W23SR8,W23SR8R6,41,6,21,0,NA,Present,68,Ridge,
W23,1/5/2023,Salt Run,N,W23SR8,W23SR8,W23SR8R7,35,1,13,1,NA,Absent,50,Ridge,
W23,1/5/2023,Salt Run,N,W23SR8,W23SR8,W23SR8R8,37,2,10,0,NA,Absent,49,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR14,W23SR14,W23SR14R12,32,7,0,0,NA,Present,39,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR14,W23SR14,W23SR14R16,20,2,0,0,NA,Absent,22,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR14,W23SR14,W23SR14R20,14,19,0,0,NA,Absent,33,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR14,W23SR14,W23SR14R23,15,7,0,0,NA,Absent,22,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR14,W23SR14,W23SR14R25,31,20,3,1,NA,Absent,55,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR14,W23SR14,W23SR14R5,19,1,0,0,NA,Absent,20,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR9,SR22,W23SR9R14,11,1,0,0,NA,Absent,12,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR9,SR22,W23SR9R18,22,1,0,0,NA,Absent,23,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR9,SR22,W23SR9R2,43,10,0,0,NA,Absent,53,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR9,SR22,W23SR9R20,20,4,0,1,NA,Absent,25,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR9,SR22,W23SR9R4,32,4,1,0,NA,Absent,37,Ridge,
W23,1/6/2023,Salt Run,Y,W23SR9,SR22,W23SR9R5,32,6,0,0,NA,Absent,38,Ridge,
W23,1/16/2023,Salt Run,N,W23SR4,W23SR4,W23SR4R14,26,3,3,0,NA,Absent,32,Ridge,
W23,1/16/2023,Salt Run,N,W23SR4,W23SR4,W23SR4R2,34,0,1,0,NA,Absent,35,Ridge,
W23,1/16/2023,Salt Run,N,W23SR4,W23SR4,W23SR4R24,31,5,13,0,NA,Absent,49,Ridge,
W23,1/16/2023,Salt Run,N,W23SR4,W23SR4,W23SR4R33,17,9,10,0,NA,Absent,36,Ridge,
W23,1/16/2023,Salt Run,N,W23SR4,W23SR4,W23SR4R5,44,1,6,0,NA,Absent,51,Ridge,
W23,1/16/2023,Salt Run,N,W23SR4,W23SR4,W23SR4R8,51,1,9,0,NA,Absent,61,Ridge,
W23,1/16/2023,Salt Run,N,W23SR5,W23SR5,W23SR5R16,24,5,6,1,NA,Absent,36,Ridge,
W23,1/16/2023,Salt Run,N,W23SR5,W23SR5,W23SR5R17,32,5,7,0,NA,Absent,44,Ridge,
W23,1/16/2023,Salt Run,N,W23SR5,W23SR5,W23SR5R2,36,52,0,1,NA,Absent,89,Ridge,
W23,1/16/2023,Salt Run,N,W23SR5,W23SR5,W23SR5R20,35,59,1,0,NA,Absent,95,Ridge,
W23,1/16/2023,Salt Run,N,W23SR5,W23SR5,W23SR5R3,39,8,5,0,NA,Absent,52,Ridge,
W23,1/16/2023,Salt Run,N,W23SR5,W23SR5,W23SR5SR6,41,21,3,0,NA,Absent,65,Ridge,
W23,1/17/2023,Salt Run,N,W23SR10,W23SR10,W23SR10R2,35,19,4,0,NA,Present,58,Ridge,
W23,1/17/2023,Salt Run,N,W23SR10,W23SR10,W23SR10R38,9,0,0,0,NA,Absent,9,Ridge,
W23,1/17/2023,Salt Run,N,W23SR10,W23SR10,W23SR10R39,12,6,6,0,NA,Absent,24,Ridge,
W23,1/17/2023,Salt Run,N,W23SR10,W23SR10,W23SR10R5,19,10,1,0,NA,Absent,30,Ridge,
W23,1/17/2023,Salt Run,N,W23SR10,W23SR10,W23SR10R55,12,3,6,0,NA,Absent,21,Ridge,
W23,1/17/2023,Salt Run,N,W23SR10,W23SR10,W23SR10R67,37,31,1,1,NA,Absent,70,Ridge,
W23,1/17/2023,Salt Run,N,W23SR16,W23SR16,W23SR16R17,33,3,5,0,NA,Absent,41,Ridge,
W23,1/17/2023,Salt Run,N,W23SR16,W23SR16,W23SR16R19,7,0,3,0,NA,Absent,10,Ridge,
W23,1/17/2023,Salt Run,N,W23SR16,W23SR16,W23SR16R21,16,4,3,0,NA,Absent,23,Ridge,
W23,1/17/2023,Salt Run,N,W23SR16,W23SR16,W23SR16R27,17,0,11,0,NA,Present,28,Ridge,
W23,1/17/2023,Salt Run,N,W23SR16,W23SR16,W23SR16R28,63,33,14,1,NA,Present,111,Ridge,
W23,1/17/2023,Salt Run,N,W23SR16,W23SR16,W23SR16R4,10,1,0,1,NA,Present,12,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR11,W23SR11,W23SR11R0,67,0,41,0,NA,Absent,108,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR11,W23SR11,W23SR11R19,27,0,9,0,NA,Present,36,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR11,W23SR11,W23SR11R22,22,0,4,0,NA,Present,26,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR11,W23SR11,W23SR11R48,3,0,0,0,NA,Absent,3,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR11,W23SR11,W23SR11R6,3,0,3,0,NA,Absent,6,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR11,W23SR11,W23SR11R8,40,0,19,0,NA,Present,59,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR17,W23SR17,W23SR17R10,47,3,0,1,NA,Absent,51,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR17,W23SR17,W23SR17R13,57,14,2,0,NA,Present,73,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR17,W23SR17,W23SR17R3,56,29,0,1,NA,Present,86,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR17,W23SR17,W23SR17R6,53,0,1,0,NA,Present,54,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR17,W23SR17,W23SR17R8,42,3,0,0,NA,Absent,45,Ridge,
W23,1/18/2023,Salt Run,Y,W23SR17,W23SR17,W23SR17R9,34,2,0,0,NA,Absent,36,Ridge,
W23,1/19/2023,Salt Run,N,W23SR12,W23SR12,W23SR12R11,39,2,14,2,NA,Absent,57,Ridge,
W23,1/19/2023,Salt Run,N,W23SR12,W23SR12,W23SR12R15,39,6,1,0,NA,Absent,46,Ridge,
W23,1/19/2023,Salt Run,N,W23SR12,W23SR12,W23SR12R16,63,24,18,0,NA,Present,105,Ridge,
W23,1/19/2023,Salt Run,N,W23SR12,W23SR12,W23SR12R17,64,35,28,0,NA,Present,127,Ridge,
W23,1/19/2023,Salt Run,N,W23SR12,W23SR12,W23SR12R2,66,21,6,0,NA,Present,93,Ridge,
W23,1/19/2023,Salt Run,N,W23SR12,W23SR12,W23SR12R8,44,1,10,0,NA,Absent,55,Ridge,
W23,1/19/2023,Salt Run,Y,W23SR15,SR2S,W23SR15R0,27,18,0,0,NA,Absent,45,Ridge,
W23,1/19/2023,Salt Run,Y,W23SR15,SR2S,W23SR15R12,34,10,0,0,NA,Present,44,Ridge,
W23,1/19/2023,Salt Run,Y,W23SR15,SR2S,W23SR15R20,34,5,0,1,NA,Absent,40,Ridge,
W23,1/19/2023,Salt Run,Y,W23SR15,SR2S,W23SR15R21,23,11,2,0,NA,Absent,36,Ridge,
W23,1/19/2023,Salt Run,Y,W23SR15,SR2S,W23SR15R24,46,27,0,0,NA,Absent,73,Ridge,
W23,1/19/2023,Salt Run,Y,W23SR15,SR2S,W23SR15R30,38,0,0,0,NA,Absent,38,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R1,W23SA3R1,W23SA3R1R11,26,1,1,0,NA,Absent,28,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R1,W23SA3R1,W23SA3R1R12,35,2,10,0,NA,Absent,47,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R1,W23SA3R1,W23SA3R1R14,48,3,9,0,NA,Present,60,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R1,W23SA3R1,W23SA3R1R2,3,0,0,4,NA,Present,7,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R1,W23SA3R1,W23SA3R1R6,16,0,5,1,NA,Absent,22,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R1,W23SA3R1,W23SA3R1R8,30,0,27,1,NA,Absent,58,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R2,W23SA3R2,W23SA3R2R1,44,5,23,5,NA,Present,77,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R2,W23SA3R2,W23SA3R2R10,41,0,30,3,NA,Present,74,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R2,W23SA3R2,W23SA3R2R19,2,0,2,0,NA,Absent,4,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R2,W23SA3R2,W23SA3R2R21,8,0,0,0,NA,Absent,8,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R2,W23SA3R2,W23SA3R2R22,2,0,0,0,NA,Present,2,Ridge,
W23,1/30/2023,St Augustine,N,W23SA3R2,W23SA3R2,W23SA3R2R8,37,0,20,0,NA,Absent,57,Ridge,
W23,1/31/2023,St Augustine,N,W23SA1R3,W23SA1R3,W23SA1R3R13,1,0,0,0,NA,Absent,1,Ridge,
W23,1/31/2023,St Augustine,N,W23SA1R3,W23SA1R3,W23SA1R3R17,16,0,2,1,NA,Absent,19,Ridge,
W23,1/31/2023,St Augustine,N,W23SA1R3,W23SA1R3,W23SA1R3R21,11,0,15,0,NA,Present,26,Ridge,
W23,1/31/2023,St Augustine,N,W23SA1R3,W23SA1R3,W23SA1R3R6,90,1,77,0,NA,Absent,168,Ridge,
W23,1/31/2023,St Augustine,N,W23SA1R3,W23SA1R3,W23SA1R3R8,65,2,57,0,NA,Present,124,Ridge,
W23,1/31/2023,St Augustine,N,W23SA1R3,W23SA1R3,W23SA1R3R9,28,0,19,2,NA,Absent,49,Ridge,
W23,1/31/2023,St Augustine,N,W23SA3R3,SA3,W23SA3R3R13,14,0,5,1,NA,Absent,20,Ridge,
W23,1/31/2023,St Augustine,N,W23SA3R3,SA3,W23SA3R3R25,26,2,34,0,NA,Present,62,Ridge,
W23,1/31/2023,St Augustine,N,W23SA3R3,SA3,W23SA3R3R35,68,0,116,4,NA,Present,188,Ridge,
W23,1/31/2023,St Augustine,N,W23SA3R3,SA3,W23SA3R3R36,3,0,2,0,NA,Absent,5,Ridge,
W23,1/31/2023,St Augustine,N,W23SA3R3,SA3,W23SA3R3R41,34,0,141,5,NA,Present,180,Ridge,
W23,1/31/2023,St Augustine,N,W23SA3R3,SA3,W23SA3R3R8,60,3,60,0,NA,Absent,123,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB5,W23BB5,W23BB5R1,18,0,2,0,NA,Absent,20,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB5,W23BB5,W23BB5R14,29,0,8,0,NA,Absent,37,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB5,W23BB5,W23BB5R15,25,0,6,0,NA,Absent,31,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB5,W23BB5,W23BB5R16,46,1,4,0,NA,Absent,51,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB5,W23BB5,W23BB5R2,25,0,12,0,NA,Absent,37,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB5,W23BB5,W23BB5R5,24,0,0,0,NA,Absent,24,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB9,W23BB9,W23BB916,50,0,11,0,NA,Absent,61,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB9,W23BB9,W23BB9R12,32,0,19,0,NA,Absent,51,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB9,W23BB9,W23BB9R43,67,1,11,0,NA,Absent,79,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB9,W23BB9,W23BB9R7,62,0,46,6,NA,Present,114,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB9,W23BB9,W23BB9R8,25,0,22,0,NA,Absent,47,Ridge,
W23,2/2/2023,Butler Beach,N,W23BB9,W23BB9,W23BB9R9,54,0,30,0,NA,Present,84,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB10,W23BB10,W23BB10R1,50,9,8,0,NA,Absent,67,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB10,W23BB10,W23BB10R11,55,2,14,0,NA,Absent,71,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB10,W23BB10,W23BB10R15,45,1,7,0,NA,Absent,53,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB10,W23BB10,W23BB10R17,46,1,9,0,NA,Absent,56,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB10,W23BB10,W23BB10R25,54,1,23,0,NA,Absent,78,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB10,W23BB10,W23BB10R6,53,0,42,0,NA,Absent,95,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB3,BU3,W23BB3R12,18,0,1,0,NA,Absent,19,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB3,BU3,W23BB3R13,25,0,1,0,NA,Present,26,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB3,BU3,W23BB3R2,45,5,1,0,NA,Absent,51,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB3,BU3,W23BB3R4,45,1,8,0,NA,Present,54,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB3,BU3,W23BB3R8,38,0,16,0,NA,Present,54,Ridge,
W23,2/13/2023,Butler Beach,N,W23BB3,BU3,W23BB3R9,47,3,3,0,NA,Absent,53,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB4,W23BB4,W23BB4R14,45,0,10,0,NA,Absent,55,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB4,W23BB4,W23BB4R18,49,6,4,0,NA,Present,59,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB4,W23BB4,W23BB4R2,25,0,2,0,NA,Present,27,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB4,W23BB4,W23BB4R20,27,2,1,0,NA,Absent,30,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB4,W23BB4,W23BB4R4,63,3,22,0,NA,Present,88,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB4,W23BB4,W23BB4R5,74,2,29,1,NA,Present,106,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB8,BB15A,W23BB8R1,29,2,2,0,NA,Absent,33,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB8,BB15A,W23BB8R10,53,2,36,0,NA,Present,91,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB8,BB15A,W23BB8R16,56,0,17,0,NA,Present,73,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB8,BB15A,W23BB8R2,24,0,4,0,NA,Present,28,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB8,BB15A,W23BB8R3,24,0,13,0,NA,Absent,37,Ridge,
W23,2/14/2023,Butler Beach,N,W23BB8,BB15A,W23BB8R30,37,0,3,0,NA,Absent,40,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R2,SA5,W23SA4R2R14,19,0,1,0,NA,Present,20,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R2,SA5,W23SA4R2R17,58,0,35,0,NA,Absent,93,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R2,SA5,W23SA4R2R21,32,0,45,1,NA,Absent,78,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R2,SA5,W23SA4R2R25,47,4,41,0,NA,Absent,92,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R2,SA5,W23SA4R2R3,40,1,9,0,NA,Absent,50,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R2,SA5,W23SA4R2R6,21,2,1,0,NA,Absent,24,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R3,W23SA4R3,W23SA4R3R0,46,0,3,0,NA,Present,49,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R3,W23SA4R3,W23SA4R3R13,19,0,3,0,NA,Present,22,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R3,W23SA4R3,W23SA4R3R17,21,0,0,0,NA,Absent,21,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R3,W23SA4R3,W23SA4R3R19,11,0,0,0,NA,Absent,11,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R3,W23SA4R3,W23SA4R3R24,0,0,0,0,NA,Absent,0,Ridge,
W23,2/15/2023,St Augustine,N,W23SA4R3,W23SA4R3,W23SA4R3R7,50,1,11,1,NA,Absent,63,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB2,W23BB2,W23BB2R15,7,0,0,0,NA,Absent,7,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB2,W23BB2,W23BB2R21,46,7,19,0,NA,Absent,72,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB2,W23BB2,W23BB2R22,74,23,26,1,NA,Absent,124,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB2,W23BB2,W23BB2R26,33,3,14,0,NA,Absent,50,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB2,W23BB2,W23BB2R30,58,8,32,3,NA,Absent,101,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB2,W23BB2,W23BB2R37,52,3,5,2,NA,Absent,62,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB7,W23BB7,W23BB7R12,40,5,2,0,NA,Absent,47,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB7,W23BB7,W23BB7R20,52,0,6,0,NA,Absent,58,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB7,W23BB7,W23BB7R23,42,1,14,0,NA,Present,57,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB7,W23BB7,W23BB7R25,22,0,3,0,NA,Absent,25,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB7,W23BB7,W23BB7R26,44,5,4,0,NA,Present,53,Ridge,
W23,2/27/2023,Butler Beach,N,W23BB7,W23BB7,W23BB7R5,32,0,2,0,NA,Absent,34,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB1,W23BB1,W23BB1R15,3,0,0,0,NA,Absent,3,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB1,W23BB1,W23BB1R22,13,2,2,0,NA,Absent,17,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB1,W23BB1,W23BB1R25,18,1,0,0,NA,Absent,19,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB1,W23BB1,W23BB1R29,2,1,0,0,NA,Absent,3,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB1,W23BB1,W23BB1R30,1,0,0,0,NA,Absent,1,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB1,W23BB1,W23BB1R4,1,0,0,0,NA,Absent,1,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB6,W23BB6,W23BB6R0,19,0,0,0,NA,Absent,19,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB6,W23BB6,W23BB6R1,27,0,14,0,NA,Absent,41,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB6,W23BB6,W23BB6R13,28,0,8,1,NA,Absent,37,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB6,W23BB6,W23BB6R20,8,1,0,0,NA,Present,9,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB6,W23BB6,W23BB6R6,30,0,0,0,NA,Present,30,Ridge,
W23,2/28/2023,Butler Beach,N,W23BB6,W23BB6,W23BB6R7,35,1,0,0,NA,Present,36,Ridge,
W23,3/1/2023,Butler Beach,N,W23BB11,BBNR1,W23BB11R1,40,0,27,0,NA,Present,67,Ridge,
W23,3/1/2023,Butler Beach,N,W23BB11,BBNR1,W23BB11R24,49,7,10,0,NA,Absent,66,Ridge,
W23,3/1/2023,Butler Beach,N,W23BB11,BBNR1,W23BB11R28,40,2,0,0,NA,Absent,42,Ridge,
W23,3/1/2023,Butler Beach,N,W23BB11,BBNR1,W23BB11R3,16,0,0,0,NA,Absent,16,Ridge,
W23,3/1/2023,Butler Beach,N,W23BB11,BBNR1,W23BB11R5,25,0,0,0,NA,Absent,25,Ridge,
W23,3/1/2023,Butler Beach,N,W23BB11,BBNR1,W23BB11R9,48,1,6,0,NA,Absent,55,Ridge,
W23,3/1/2023,St Augustine,N,W23SA4R1,W23SA4R1,W23SA4R1R0,38,4,2,4,NA,Present,48,Ridge,
W23,3/1/2023,St Augustine,N,W23SA4R1,W23SA4R1,W23SA4R1R13,60,1,25,0,NA,Absent,86,Ridge,
W23,3/1/2023,St Augustine,N,W23SA4R1,W23SA4R1,W23SA4R1R16,11,0,0,0,NA,Absent,11,Ridge,
W23,3/1/2023,St Augustine,N,W23SA4R1,W23SA4R1,W23SA4R1R17,22,0,0,0,NA,Absent,22,Ridge,
W23,3/1/2023,St Augustine,N,W23SA4R1,W23SA4R1,W23SA4R1R7,19,0,1,0,NA,Absent,20,Ridge,
W23,3/1/2023,St Augustine,N,W23SA4R1,W23SA4R1,W23SA4R1R9,27,0,17,0,NA,Present,44,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R2,W23SA2R2,W23SA2R2R11,14,0,1,0,NA,Absent,15,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R2,W23SA2R2,W23SA2R2R18,47,0,9,1,NA,Absent,57,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R2,W23SA2R2,W23SA2R2R31,45,0,8,0,NA,Absent,53,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R2,W23SA2R2,W23SA2R2R47,44,0,5,0,NA,Absent,49,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R2,W23SA2R2,W23SA2R2R57,23,0,2,0,NA,Absent,25,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R2,W23SA2R2,W23SA2R2R72,22,0,14,0,NA,Absent,36,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R3,SA303,W23SA2R3R13,49,0,21,0,NA,Absent,70,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R3,SA303,W23SA2R3R23,58,0,14,0,NA,Present,72,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R3,SA303,W23SA2R3R25,34,0,6,0,NA,Present,40,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R3,SA303,W23SA2R3R3,28,0,5,0,NA,Absent,33,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R3,SA303,W23SA2R3R30,4,0,1,0,NA,Absent,5,Ridge,
W23,3/17/2023,St Augustine,N,W23SA2R3,SA303,W23SA2R3R6,54,0,13,0,NA,Present,67,Ridge,
W23,3/20/2023,St Augustine,N,W23SA2R1,W23SA2R1,W23SA2R1R1,40,9,1,0,NA,Absent,50,Ridge,
W23,3/20/2023,St Augustine,N,W23SA2R1,W23SA2R1,W23SA2R1R21,53,0,6,0,NA,Present,59,Ridge,
W23,3/20/2023,St Augustine,N,W23SA2R1,W23SA2R1,W23SA2R1R29,26,0,0,0,NA,Present,26,Ridge,
W23,3/20/2023,St Augustine,N,W23SA2R1,W23SA2R1,W23SA2R1R33,63,1,5,0,NA,Absent,69,Ridge,
W23,3/20/2023,St Augustine,N,W23SA2R1,W23SA2R1,W23SA2R1R8,28,0,3,0,NA,Absent,31,Ridge,
W23,3/20/2023,St Augustine,N,W23SA2R1,W23SA2R1,W23SA2R1R9,42,0,3,0,NA,Absent,45,Ridge,
W24,12/20/2023,Fort Matanzas,Y,W24FM1,W24FM1,W24FM1R1,30,1,1,0,NA,Absent,32,Ridge,
W24,12/20/2023,Fort Matanzas,Y,W24FM1,W24FM1,W24FM1R4,14,0,0,0,NA,Absent,14,Ridge,
W24,12/20/2023,Fort Matanzas,Y,W24FM1,W24FM1,W24FM1R5,5,0,0,1,NA,Absent,6,Ridge,
W24,12/20/2023,Fort Matanzas,Y,W24FM1,W24FM1,W24FM1R7,16,0,0,0,NA,Absent,16,Ridge,Mud crab present
W24,12/20/2023,Fort Matanzas,Y,W24FM1,W24FM1,W24FM1R9,6,0,0,0,NA,Absent,6,Ridge,
W24,12/20/2023,Fort Matanzas,Y,W24FM1,W24FM1,W24FM1R14,10,0,0,0,NA,Absent,10,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM2,FM206,W24FM2R4,14,0,0,0,NA,Absent,14,Ridge,Mud crab present
W24,12/21/2023,Fort Matanzas,Y,W24FM2,FM206,W24FM2R19,13,0,2,0,NA,Absent,15,Ridge,Mud crab present
W24,12/21/2023,Fort Matanzas,Y,W24FM2,FM206,W24FM2R21,0,0,0,0,NA,Absent,0,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM2,FM206,W24FM2R27,15,0,0,0,NA,Absent,15,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM2,FM206,W24FM2R28,6,0,0,0,NA,Absent,6,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM2,FM206,W24FM2R35,6,0,4,0,NA,Absent,10,Ridge,Porcelain crab present
W24,12/21/2023,Fort Matanzas,Y,W24FM3,W24FM3,W24FM3R1,22,0,0,0,NA,Absent,22,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM3,W24FM3,W24FM3R6,10,0,6,0,NA,Absent,16,Ridge,Mud crabs present
W24,12/21/2023,Fort Matanzas,Y,W24FM3,W24FM3,W24FM3R11,15,0,2,0,NA,Absent,17,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM3,W24FM3,W24FM3R15,4,0,2,0,NA,Absent,6,Ridge,Mud crabs present
W24,12/21/2023,Fort Matanzas,Y,W24FM3,W24FM3,W24FM3R17,14,1,5,0,NA,Absent,20,Ridge,Porcelain crab present
W24,12/21/2023,Fort Matanzas,Y,W24FM3,W24FM3,W24FM3R25,10,0,0,0,NA,Absent,10,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM4,W24FM4,W24FM4R1,46,4,0,0,NA,Absent,50,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM4,W24FM4,W24FM4R4,10,0,1,0,NA,Absent,11,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM4,W24FM4,W24FM4R5,12,0,4,0,NA,Absent,16,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM4,W24FM4,W24FM4R7,23,3,8,1,NA,Absent,35,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM4,W24FM4,W24FM4R9,4,1,0,0,NA,Absent,5,Ridge,
W24,12/21/2023,Fort Matanzas,Y,W24FM4,W24FM4,W24FM4R19,22,0,0,0,NA,Absent,22,Ridge,
W24,12/22/2023,Fort Matanzas,Y,W24FM5,W24FM5,W24FM5R6,29,0,5,0,NA,Absent,34,Ridge,
W24,12/22/2023,Fort Matanzas,Y,W24FM5,W24FM5,W24FM5R8,30,0,1,0,NA,Absent,31,Ridge,
W24,12/22/2023,Fort Matanzas,Y,W24FM5,W24FM5,W24FM5R21,40,0,21,0,NA,Present,61,Ridge,Snail present
W24,12/22/2023,Fort Matanzas,Y,W24FM5,W24FM5,W24FM5R27,0,0,0,0,NA,Absent,0,Ridge,
