Season,Date,Region,County,Harvest,Reef,ReefID,Lat,Long,ReefHeight_m,HeightDistance_m,ReefSlope,Location,TransectLength_m,RandomTransectLocation,Collected,CollectionName,Clusters_#/m^2,TotalCrownConchs_#/m^2,LiveCrownConch_#/m^2,LiveCover_%,ShellCover_%,BoxCover_%,SubstrateCover_%,OtherCover_%,Notes
S14,10/30/2014,Guana River,St Johns,N,GR2,GR2,30.00999,-81.32391,NA,NA,NA,Lower Edge,30,23,N,NA,NA,0,NA,17,NA,NA,NA,NA,
S14,10/30/2014,Guana River,St Johns,N,GR2,GR2,30.00999,-81.32391,NA,NA,NA,Ridge,30,29,Y,S14GR2R29,NA,0,NA,14,NA,NA,NA,NA,
S14,10/30/2014,Guana River,St Johns,N,GR3,GR3,29.984411,-81.324158,NA,NA,NA,Ridge,7,2,Y,S14GR3R2,NA,0,NA,20,NA,NA,NA,NA,
S14,10/30/2014,Guana River,St Johns,N,GR3,GR3,29.984411,-81.324158,NA,NA,NA,Ridge,7,3,Y,S14GR3R3,NA,0,NA,17,NA,NA,NA,NA,
S14,10/30/2014,Guana River,St Johns,N,GR3,GR3,29.984411,-81.324158,NA,NA,NA,Ridge,7,6,N,NA,NA,0,NA,16,NA,NA,NA,NA,
S14,10/30/2014,Guana River,St Johns,N,GR3,GR3,29.984411,-81.324158,NA,NA,NA,Lower Edge,7,NA,Y,S14GR3E1,NA,0,NA,NA,NA,NA,NA,NA,"Reef under water, no transect laid. Quadrats collected Haphazardly"
S14,10/30/2014,Guana River,St Johns,N,GR3,GR3,29.984411,-81.324158,NA,NA,NA,Lower Edge,7,NA,Y,S14GR3E2,NA,0,NA,NA,NA,NA,NA,NA,"Reef under water, no transect laid. Quadrats collected Haphazardly"
S14,10/31/2014,Tolomato River,St Johns,Y,TR3,TR3,29.997772,-81.337664,NA,NA,NA,Lower Edge,5.8,1,Y,S14TR3E1,NA,0,NA,19,NA,NA,NA,NA,
S14,10/31/2014,Tolomato River,St Johns,Y,TR3,TR3,29.997772,-81.337664,NA,NA,NA,Ridge,16,2,Y,S14TR3R2,NA,0,NA,20,NA,NA,NA,NA,
S14,10/31/2014,Tolomato River,St Johns,Y,TR3,TR3,29.997772,-81.337664,NA,NA,NA,Lower Edge,5.8,3,Y,S14TR3E3,NA,0,NA,25,NA,NA,NA,NA,
S14,10/31/2014,Tolomato River,St Johns,Y,TR3,TR3,29.997772,-81.337664,NA,NA,NA,Ridge,16,4,N,NA,NA,0,NA,7,NA,NA,NA,NA,
S14,10/31/2014,Tolomato River,St Johns,Y,TR3,TR3,29.997772,-81.337664,NA,NA,NA,Ridge,16,10,Y,S14TR3R10,NA,0,NA,14,NA,NA,NA,NA,
W15,1/15/2015,Fort Matanzas,St Johns,Y,CO,CO,29.74758,-81.2505,NA,NA,NA,Ridge,30,8,Y,W15COR8,NA,0,NA,36,NA,NA,NA,NA,Tide not low enough to get cross transects
W15,1/15/2015,Fort Matanzas,St Johns,Y,CO,CO,29.74758,-81.2505,NA,NA,NA,Ridge,30,17,Y,W15COR17,NA,0,NA,40,NA,NA,NA,NA,Tide not low enough to get cross transects
W15,1/15/2015,Fort Matanzas,St Johns,Y,CO,CO,29.74758,-81.2505,NA,NA,NA,Ridge,30,25,Y,W15COR25,NA,0,NA,32,NA,NA,NA,NA,Tide not low enough to get cross transects
W15,1/15/2015,Fort Matanzas,St Johns,Y,FM1,FM1,29.75108,-81.25412,NA,NA,NA,Ridge,NA,2,Y,W15FM1R2,NA,0,NA,23,NA,NA,NA,NA,
W15,1/15/2015,Fort Matanzas,St Johns,Y,FM1,FM1,29.75108,-81.25412,NA,NA,NA,Ridge,NA,6,Y,W15FM1R6,NA,0,NA,24,NA,NA,NA,NA,
W15,1/15/2015,Fort Matanzas,St Johns,Y,FM1,FM1,29.75108,-81.25412,NA,NA,NA,Ridge,NA,15,Y,W15FM1R15,NA,0,NA,21,NA,NA,NA,NA,
W15,1/15/2015,Fort Matanzas,St Johns,Y,FM4,FM4,29.746007,-81.257489,NA,NA,NA,Ridge,NA,2,N,NA,NA,0,NA,29,NA,NA,NA,NA,
W15,1/15/2015,Fort Matanzas,St Johns,Y,FM4,FM4,29.746007,-81.257489,NA,NA,NA,Ridge,NA,11,N,NA,NA,0,NA,30,NA,NA,NA,NA,
W15,1/15/2015,Fort Matanzas,St Johns,Y,FM4,FM4,29.746007,-81.257489,NA,NA,NA,Ridge,NA,15,Y,W15FM4R15,NA,0,NA,39,NA,NA,NA,NA,
W15,1/15/2015,Fort Matanzas,St Johns,Y,FM4,FM4,29.746007,-81.257489,NA,NA,NA,Ridge,NA,23,Y,W15FM4R23,NA,0,NA,12,NA,NA,NA,NA,
W15,1/15/2015,Fort Matanzas,St Johns,Y,FM4,FM4,29.746007,-81.257489,NA,NA,NA,Ridge,NA,25,Y,W15FM4R25,NA,0,NA,23,NA,NA,NA,NA,
W15,1/15/2015,Fort Matanzas,St Johns,Y,FM4,FM4,29.746007,-81.257489,NA,NA,NA,Ridge,NA,32,N,NA,NA,0,NA,22,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM206,FM206,29.76523,-81.26073,NA,NA,NA,Ridge,NA,11,N,NA,13,0,NA,20,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM206,FM206,29.76523,-81.26073,NA,NA,NA,Ridge,NA,14,Y,W15FM206R14,13,0,NA,15,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM206,FM206,29.76523,-81.26073,NA,NA,NA,Ridge,NA,17,Y,W15FM206R17,11,0,NA,12,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM206,FM206,29.76523,-81.26073,NA,NA,NA,Ridge,NA,18,N,NA,12,0,NA,14,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM206,FM206,29.76523,-81.26073,NA,NA,NA,Ridge,NA,19,N,NA,12,0,NA,17,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM206,FM206,29.76523,-81.26073,NA,NA,NA,Ridge,NA,23,Y,W15FM206R23,11,0,NA,21,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM3,FM3,29.748994,-81.256516,NA,NA,NA,Ridge,NA,2,N,NA,42,0,NA,68,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM3,FM3,29.748994,-81.256516,NA,NA,NA,Ridge,NA,4,N,NA,8,0,NA,64,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM3,FM3,29.748994,-81.256516,NA,NA,NA,Ridge,NA,5,Y,W15FM3R5,37,0,NA,49,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM3,FM3,29.748994,-81.256516,NA,NA,NA,Ridge,NA,8,Y,W15FM3R8,25,0,NA,42,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM3,FM3,29.748994,-81.256516,NA,NA,NA,Ridge,NA,12,N,NA,27,0,NA,47,NA,NA,NA,NA,
W15,1/16/2015,Fort Matanzas,St Johns,Y,FM3,FM3,29.748994,-81.256516,NA,NA,NA,Ridge,NA,16,Y,W15FM3R16,18,0,NA,63,NA,NA,NA,NA,
W15,1/16/2015,Butler Beach,St Johns,N,MC1,MC1,29.77125,-81.26589,NA,NA,NA,Ridge,NA,10,Y,W15MC1R10,5,NA,NA,26,NA,NA,NA,NA,
W15,1/16/2015,Butler Beach,St Johns,N,MC1,MC1,29.77125,-81.26589,NA,NA,NA,Ridge,NA,12,Y,W15MC1R12,3,NA,NA,20,NA,NA,NA,NA,
W15,1/16/2015,Butler Beach,St Johns,N,MC1,MC1,29.77125,-81.26589,NA,NA,NA,Ridge,NA,13,Y,W15MC1R13,6,NA,NA,18,NA,NA,NA,NA,
W15,1/16/2015,Butler Beach,St Johns,N,MC2,MC2,29.770656,-81.265736,NA,NA,NA,Ridge,NA,1,Y,W15MC2R1,NA,0,NA,25,NA,NA,NA,NA,Did not count clumps on first quadrat
W15,1/16/2015,Butler Beach,St Johns,N,MC2,MC2,29.770656,-81.265736,NA,NA,NA,Ridge,NA,22,N,NA,3,0,NA,21,NA,NA,NA,NA,
W15,1/16/2015,Butler Beach,St Johns,N,MC2,MC2,29.770656,-81.265736,NA,NA,NA,Ridge,NA,24,N,NA,6,0,NA,22,NA,NA,NA,NA,
W15,1/16/2015,Butler Beach,St Johns,N,MC2,MC2,29.770656,-81.265736,NA,NA,NA,Ridge,NA,27,Y,W15MC2R27,3,0,NA,20,NA,NA,NA,NA,
W15,1/16/2015,Butler Beach,St Johns,N,MC2,MC2,29.770656,-81.265736,NA,NA,NA,Ridge,NA,41,Y,W15MC2R41,7,0,NA,22,NA,NA,NA,NA,
W15,1/16/2015,Butler Beach,St Johns,N,MC2,MC2,29.770656,-81.265736,NA,NA,NA,Ridge,NA,43,N,NA,7,0,NA,22,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,Y,SR2,SR2,29.879581,-81.276823,NA,NA,NA,Ridge,NA,16,N,NA,5,0,NA,20,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,Y,SR2,SR2,29.879581,-81.276823,NA,NA,NA,Ridge,NA,20,N,NA,1,0,NA,7,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,Y,SR2,SR2,29.879581,-81.276823,NA,NA,NA,Ridge,NA,21,Y,W15SR2R21,2,0,NA,9,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,Y,SR2,SR2,29.879581,-81.276823,NA,NA,NA,Ridge,NA,42,Y,W15SR2R42,0,0,NA,9,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,Y,SR2,SR2,29.879581,-81.276823,NA,NA,NA,Ridge,NA,45,N,NA,1,0,NA,13,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,Y,SR2,SR2,29.879581,-81.276823,NA,NA,NA,Ridge,NA,50,Y,W15SR2R50,0,0,NA,11,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR4,SR4,29.89749,-81.29008,NA,NA,NA,Ridge,23,1,N,NA,15,0,NA,18,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR4,SR4,29.89749,-81.29008,NA,NA,NA,Ridge,23,5,Y,W15SR4R5,11,0,NA,25,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR4,SR4,29.89749,-81.29008,NA,NA,NA,Ridge,23,9,N,NA,20,0,NA,38,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR4,SR4,29.89749,-81.29008,NA,NA,NA,Ridge,23,19,Y,W15SR4R19,11,0,NA,43,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR4,SR4,29.89749,-81.29008,NA,NA,NA,Ridge,23,20,Y,W15SR4R20,19,0,NA,39,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR4,SR4,29.89749,-81.29008,NA,NA,NA,Ridge,23,21,N,NA,21,0,NA,38,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR5,SR5,29.8969,-81.29056,NA,NA,NA,Ridge,9.5,1,N,NA,35,0,NA,38,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR5,SR5,29.8969,-81.29056,NA,NA,NA,Ridge,9.5,3,Y,W15SR5R3,18,0,NA,26,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR5,SR5,29.8969,-81.29056,NA,NA,NA,Ridge,9.5,5,Y,W15SR5R5,27,0,NA,48,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR5,SR5,29.8969,-81.29056,NA,NA,NA,Ridge,9.5,8,Y,W15SR5R8,34,0,NA,44,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR7,SR7,29.87136,-81.27489,NA,NA,NA,Ridge,NA,5,Y,W15SR7R5,16,0,NA,42,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR7,SR7,29.87136,-81.27489,NA,NA,NA,Ridge,NA,12,Y,W15SR7R12,19,0,NA,39,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR7,SR7,29.87136,-81.27489,NA,NA,NA,Ridge,NA,14,N,NA,15,0,NA,36,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR7,SR7,29.87136,-81.27489,NA,NA,NA,Ridge,NA,18,Y,W15SR7R18,19,0,NA,40,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR7,SR7,29.87136,-81.27489,NA,NA,NA,Ridge,NA,28,N,NA,20,0,NA,44,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR7,SR7,29.87136,-81.27489,NA,NA,NA,Ridge,NA,29,N,NA,18,0,NA,45,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR8,SR8,29.87432,-81.27333,NA,NA,NA,Ridge,NA,1,Y,W15SR8R1,16,0,NA,34,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR8,SR8,29.87432,-81.27333,NA,NA,NA,Ridge,NA,4,N,NA,20,0,NA,25,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR8,SR8,29.87432,-81.27333,NA,NA,NA,Ridge,NA,6,N,NA,18,0,NA,23,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR8,SR8,29.87432,-81.27333,NA,NA,NA,Ridge,NA,15,Y,W15SR8R15,6,0,NA,22,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR8,SR8,29.87432,-81.27333,NA,NA,NA,Ridge,NA,17,Y,W15SR8R17,14,0,NA,24,NA,NA,NA,NA,
W15,1/27/2015,Salt Run,St Johns,N,SR8,SR8,29.87432,-81.27333,NA,NA,NA,Ridge,NA,20,N,NA,15,0,NA,20,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR1,SR1,29.88216,-81.27934,NA,NA,NA,Ridge,NA,1,Y,W15SR1R1,2,0,NA,13,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR1,SR1,29.88216,-81.27934,NA,NA,NA,Ridge,NA,2,Y,W15SR1R2,1,0,NA,8,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR1,SR1,29.88216,-81.27934,NA,NA,NA,Ridge,NA,4,Y,W15SR1R4,9,0,NA,22,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR1,SR1,29.88216,-81.27934,NA,NA,NA,Ridge,NA,6,N,NA,1,0,NA,14,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR3,SR3,29.878853,-81.279778,NA,NA,NA,Ridge,NA,3,N,NA,13,0,NA,26,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR3,SR3,29.878853,-81.279778,NA,NA,NA,Ridge,NA,9,Y,W15SR3R9,9,0,NA,8,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR3,SR3,29.878853,-81.279778,NA,NA,NA,Ridge,NA,10,N,NA,10,0,NA,20,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR3,SR3,29.878853,-81.279778,NA,NA,NA,Ridge,NA,11,Y,W15SR3R11,9,0,NA,17,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR3,SR3,29.878853,-81.279778,NA,NA,NA,Ridge,NA,18,N,NA,11,0,NA,23,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR3,SR3,29.878853,-81.279778,NA,NA,NA,Ridge,NA,19,Y,W15SR3R19,15,0,NA,30,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR6,SR6,29.87972,-81.28076,NA,NA,NA,Ridge,NA,6,Y,W15SR6R6,8,0,NA,20,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR6,SR6,29.87972,-81.28076,NA,NA,NA,Ridge,NA,7,N,NA,9,0,NA,16,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR6,SR6,29.87972,-81.28076,NA,NA,NA,Ridge,NA,12,N,NA,10,0,NA,18,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR6,SR6,29.87972,-81.28076,NA,NA,NA,Ridge,NA,25,Y,W15SR6R25,10,0,NA,8,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR6,SR6,29.87972,-81.28076,NA,NA,NA,Ridge,NA,28,N,NA,12,0,NA,12,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR6,SR6,29.87972,-81.28076,NA,NA,NA,Ridge,NA,29,Y,W15SR6R29,7,0,NA,5,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR9,SR9,29.8787,-81.27686,NA,NA,NA,Ridge,12,1,Y,W15SR9R1,3,0,NA,6,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR9,SR9,29.8787,-81.27686,NA,NA,NA,Ridge,12,2,Y,W15SR9R2,1,0,NA,9,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR9,SR9,29.8787,-81.27686,NA,NA,NA,Ridge,12,5,N,NA,5,0,NA,9,NA,NA,NA,NA,
W15,1/28/2015,Salt Run,St Johns,Y,SR9,SR9,29.8787,-81.27686,NA,NA,NA,Ridge,12,9,Y,W15SR9R9,2,0,NA,12,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR6,GR6,30.002381,-81.326086,NA,NA,NA,Ridge,NA,5,Y,W15GR6R5,13,0,NA,37,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR6,GR6,30.002381,-81.326086,NA,NA,NA,Ridge,NA,6,N,NA,14,0,NA,24,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR6,GR6,30.002381,-81.326086,NA,NA,NA,Ridge,NA,7,Y,W15GR6R7,23,0,NA,28,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR6,GR6,30.002381,-81.326086,NA,NA,NA,Ridge,NA,9,Y,W15GR6R9,18,0,NA,26,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR7,GR7,30.00067,-81.32702,NA,NA,NA,Ridge,NA,10,N,NA,9,0,NA,12,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR7,GR7,30.00067,-81.32702,NA,NA,NA,Ridge,NA,11,N,NA,6,0,NA,10,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR7,GR7,30.00067,-81.32702,NA,NA,NA,Ridge,NA,12,Y,W15GR7R12,8,0,NA,13,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR7,GR7,30.00067,-81.32702,NA,NA,NA,Ridge,NA,14,Y,W15GR7R14,5,0,NA,5,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR7,GR7,30.00067,-81.32702,NA,NA,NA,Ridge,NA,21,N,NA,18,0,NA,15,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR7,GR7,30.00067,-81.32702,NA,NA,NA,Ridge,NA,23,Y,W15GR7R23,4,0,NA,7,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR8,GR8,29.99445,-81.321489,NA,NA,NA,Ridge,NA,6,Y,W15GR8R6,20,0,NA,36,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR8,GR8,29.99445,-81.321489,NA,NA,NA,Ridge,NA,10,Y,W15GR8R10,13,0,NA,29,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR8,GR8,29.99445,-81.321489,NA,NA,NA,Ridge,NA,22,N,NA,17,0,NA,38,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR8,GR8,29.99445,-81.321489,NA,NA,NA,Ridge,NA,34,Y,W15GR8R34,15,0,NA,28,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR8,GR8,29.99445,-81.321489,NA,NA,NA,Ridge,NA,41,N,NA,17,0,NA,30,NA,NA,NA,NA,
W15,1/29/2015,Guana River,St Johns,N,GR8,GR8,29.99445,-81.321489,NA,NA,NA,Ridge,NA,53,N,NA,26,0,NA,28,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,NA,NA,NA,Ridge,NA,3,N,NA,17,0,NA,34,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,NA,NA,NA,Ridge,NA,4,N,NA,14,0,NA,35,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,NA,NA,NA,Ridge,NA,7,Y,W15GR1R7,9,0,NA,25,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,NA,NA,NA,Ridge,NA,8,Y,W15GR1R8,15,0,NA,34,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,NA,NA,NA,Ridge,NA,9,Y,W15GR1R9,11,0,NA,34,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,NA,NA,NA,Ridge,NA,11,N,NA,12,0,NA,35,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR2,GR2,30.00999,-81.32391,NA,NA,NA,Ridge,30,2,Y,W15GR2R2,26,0,NA,29,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR2,GR2,30.00999,-81.32391,NA,NA,NA,Ridge,30,4,Y,W15GR2R4,30,0,NA,33,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR2,GR2,30.00999,-81.32391,NA,NA,NA,Ridge,30,25,N,NA,17,0,NA,22,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR2,GR2,30.00999,-81.32391,NA,NA,NA,Ridge,30,27,N,NA,19,0,NA,30,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR2,GR2,30.00999,-81.32391,NA,NA,NA,Ridge,30,28,Y,W15GR2R28,10,0,NA,16,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR2,GR2,30.00999,-81.32391,NA,NA,NA,Ridge,30,29,N,NA,25,0,NA,39,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR4,GR4,30.0183,-81.326731,NA,NA,NA,Ridge,10,1,N,NA,16,0,NA,26,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR4,GR4,30.0183,-81.326731,NA,NA,NA,Ridge,10,2,Y,W15GR4R2,9,0,NA,23,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR4,GR4,30.0183,-81.326731,NA,NA,NA,Ridge,10,5,Y,W15GR4R5,16,0,NA,30,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR4,GR4,30.0183,-81.326731,NA,NA,NA,Ridge,10,6,Y,W15GR4R6,12,0,NA,33,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR5,GR5,30.014183,-81.326075,NA,NA,NA,Ridge,30,3,Y,W15GR5R3,30,0,NA,30,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR5,GR5,30.014183,-81.326075,NA,NA,NA,Ridge,30,11,N,NA,15,0,NA,30,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR5,GR5,30.014183,-81.326075,NA,NA,NA,Ridge,30,19,N,NA,22,0,NA,39,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR5,GR5,30.014183,-81.326075,NA,NA,NA,Ridge,30,20,Y,W15GR5R20,23,0,NA,44,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR5,GR5,30.014183,-81.326075,NA,NA,NA,Ridge,30,24,Y,W15GR5R24,23,0,NA,27,NA,NA,NA,NA,
W15,1/30/2015,Guana River,St Johns,N,GR5,GR5,30.014183,-81.326075,NA,NA,NA,Ridge,30,27,N,NA,13,0,NA,21,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA22,SA22,29.87156,-81.30634,NA,NA,NA,Ridge,22,8,Y,W15SA22R8,12,0,NA,27,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA22,SA22,29.87156,-81.30634,NA,NA,NA,Ridge,22,10,Y,W15SA22R10,11,0,NA,22,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA22,SA22,29.87156,-81.30634,NA,NA,NA,Ridge,22,11,N,NA,16,0,NA,18,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA22,SA22,29.87156,-81.30634,NA,NA,NA,Ridge,22,13,N,NA,11,0,NA,16,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA22,SA22,29.87156,-81.30634,NA,NA,NA,Ridge,22,17,Y,W15SA22R17,7,0,NA,7,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA22,SA22,29.87156,-81.30634,NA,NA,NA,Ridge,22,18,N,NA,5,0,NA,9,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA7A,SA7A,29.8622,-81.31141,NA,NA,NA,Ridge,29,6,Y,W15SA7AR6,14,0,NA,8,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA7A,SA7A,29.8622,-81.31141,NA,NA,NA,Ridge,29,13,N,NA,8,0,NA,23,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA7A,SA7A,29.8622,-81.31141,NA,NA,NA,Ridge,29,23,Y,W15SA7AR23,15,0,NA,18,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA7A,SA7A,29.8622,-81.31141,NA,NA,NA,Ridge,29,25,Y,W15SA7AR25,15,0,NA,27,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA7A,SA7A,29.8622,-81.31141,NA,NA,NA,Ridge,29,27,N,NA,5,0,NA,15,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA9,SA9,29.87027,-81.31302,NA,NA,NA,Ridge,13,1,N,NA,18,0,NA,37,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA9,SA9,29.87027,-81.31302,NA,NA,NA,Ridge,13,2,N,NA,6,0,NA,12,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA9,SA9,29.87027,-81.31302,NA,NA,NA,Ridge,13,5,N,NA,9,0,NA,19,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA9,SA9,29.87027,-81.31302,NA,NA,NA,Ridge,13,7,Y,W15SA9R7,12,0,NA,30,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA9,SA9,29.87027,-81.31302,NA,NA,NA,Ridge,13,9,Y,W15SA9R9,12,0,NA,16,NA,NA,NA,NA,
W15,2/10/2015,St Augustine,St Johns,N,SA9,SA9,29.87027,-81.31302,NA,NA,NA,Ridge,13,11,Y,W15SA9R11,13,0,NA,14,NA,NA,NA,NA,
